height_cm,weight_kg,bmi,shoulder_width_ratio,hip_width_ratio,torso_length_ratio,leg_length_ratio,arm_length_ratio,shoulder_hip_ratio,torso_leg_ratio,back_length_ratio,belly_width_ratio,neck_width_ratio,upper_arm_ratio,thigh_ratio,inseam_ratio,arm_span_ratio,chest,waist,hip,shoulder_width_cm,back_length,inseam,thigh_circumference,neck_circumference,arm_circumference,gender_male
152.8,67.4,28.8922,0.2441,0.2061,0.2836,0.4637,0.3374,1.1843,0.6117,0.2627,0.1685,0.0715,0.1855,0.255,0.4391,0.9188,88.9,72.6,98.9,37.3,40.1,67.1,54.5,34.3,28.1,0.0
157.5,62.9,25.3536,0.2437,0.2009,0.2782,0.463,0.34,1.2128,0.601,0.263,0.167,0.067,0.187,0.2546,0.438,0.9236,89.1,71.3,99.4,38.4,41.4,69.0,53.7,33.2,28.2,0.0
165.6,53.1,19.3527,0.233,0.1839,0.2825,0.4631,0.3366,1.2665,0.61,0.26,0.1423,0.0627,0.1851,0.2547,0.4402,0.9061,85.5,65.6,95.7,38.6,43.1,72.9,50.7,32.6,26.2,0.0
160.6,48.1,18.6583,0.2443,0.1684,0.2918,0.4652,0.3502,1.4507,0.6272,0.2714,0.1449,0.0643,0.1926,0.2558,0.4335,0.9447,82.1,65.1,84.9,39.2,43.6,69.6,45.5,32.4,26.8,1.0
165.0,63.3,23.2667,0.256,0.1808,0.2892,0.4576,0.3443,1.4158,0.6321,0.2733,0.1603,0.0699,0.1894,0.2517,0.4439,0.9447,90.7,75.6,93.7,42.2,45.1,73.2,52.3,36.2,30.3,1.0
173.0,60.9,20.3324,0.253,0.171,0.2891,0.46,0.348,1.4797,0.6286,0.2686,0.1509,0.0672,0.1914,0.253,0.4454,0.9491,92.4,76.2,92.9,43.8,46.5,77.1,51.5,36.5,29.9,1.0
162.7,66.1,24.96,0.259,0.1831,0.2882,0.465,0.3478,1.4147,0.6197,0.2732,0.1586,0.0714,0.1913,0.2557,0.4422,0.9546,93.2,77.7,93.5,42.1,44.4,71.9,53.3,36.5,29.5,1.0
163.0,59.8,22.486,0.2494,0.1788,0.2828,0.472,0.3496,1.3945,0.5992,0.2776,0.1543,0.0679,0.1923,0.2596,0.4397,0.9486,88.8,75.4,91.5,40.7,45.3,71.7,50.3,34.8,29.3,1.0
185.5,76.4,22.1973,0.2526,0.1754,0.2893,0.4574,0.3492,1.4402,0.6324,0.276,0.1547,0.0672,0.192,0.2516,0.4438,0.9509,98.6,85.5,102.2,46.9,51.2,82.3,58.1,39.2,33.7,1.0
159.0,62.4,24.6824,0.2382,0.2004,0.2806,0.4566,0.3379,1.1886,0.6145,0.2646,0.1629,0.0679,0.1858,0.2511,0.4321,0.9139,90.5,70.5,100.0,37.9,42.1,68.7,54.3,33.9,27.5,0.0
162.7,60.8,22.9433,0.2411,0.1922,0.2823,0.4653,0.338,1.2546,0.6067,0.2636,0.1513,0.0662,0.1859,0.2559,0.4362,0.9172,90.6,70.9,98.2,39.2,42.9,71.0,54.4,33.8,28.3,0.0
155.7,57.7,23.8044,0.2365,0.1932,0.2759,0.4678,0.34,1.2242,0.5899,0.262,0.1563,0.0666,0.187,0.2573,0.4397,0.9165,86.5,68.1,94.5,36.8,40.8,68.5,52.2,32.5,26.8,0.0
158.6,50.8,20.1879,0.2355,0.186,0.2849,0.4625,0.3373,1.266,0.616,0.2626,0.1545,0.0631,0.1855,0.2544,0.4348,0.9101,84.2,66.6,92.6,37.4,41.7,69.0,51.3,31.4,25.4,0.0
165.1,73.0,26.7833,0.2417,0.2,0.2841,0.4671,0.3338,1.208,0.6083,0.2637,0.1654,0.0697,0.1836,0.2569,0.4327,0.9092,95.6,77.0,103.7,39.9,43.5,71.4,58.4,36.1,29.6,0.0
173.7,61.3,20.2995,0.2503,0.1728,0.2921,0.4603,0.3506,1.4487,0.6347,0.2782,0.1528,0.0658,0.1928,0.2532,0.4406,0.9516,92.3,80.5,94.3,43.5,48.3,76.5,51.5,35.9,29.3,1.0
160.5,63.2,24.5382,0.2609,0.1819,0.2918,0.4676,0.3468,1.4348,0.6241,0.2782,0.1686,0.0708,0.1908,0.2572,0.4408,0.9546,91.6,77.4,91.7,41.9,44.7,70.8,51.9,35.7,29.8,1.0
156.8,42.4,17.2327,0.2348,0.1724,0.2818,0.4657,0.3344,1.3623,0.6051,0.2647,0.1378,0.0599,0.1839,0.2562,0.4388,0.9036,79.2,63.3,84.9,36.8,41.5,68.8,47.0,29.5,24.3,0.0
175.1,67.7,22.0661,0.2535,0.1753,0.29,0.4709,0.3503,1.4461,0.6159,0.2765,0.1548,0.0682,0.1927,0.259,0.4416,0.9541,93.4,78.3,96.4,44.4,48.4,77.3,54.1,37.5,31.2,1.0
178.7,87.2,27.2898,0.255,0.1896,0.2931,0.4637,0.3487,1.345,0.632,0.2734,0.1666,0.0733,0.1918,0.255,0.4405,0.9524,103.6,90.2,106.4,45.6,48.9,78.7,59.8,41.1,34.2,1.0
163.9,72.5,26.9885,0.2434,0.2017,0.2864,0.4619,0.3417,1.2063,0.6201,0.2606,0.1628,0.0699,0.188,0.254,0.4373,0.9269,95.6,77.7,103.8,39.9,42.7,71.7,56.4,36.0,29.7,0.0
156.8,75.6,30.7454,0.2422,0.2103,0.2819,0.4615,0.3331,1.1516,0.6109,0.2588,0.1781,0.0733,0.1832,0.2538,0.4349,0.9084,96.9,76.3,103.6,38.0,40.6,68.2,58.2,36.1,29.6,0.0
169.2,81.0,28.3152,0.2591,0.1901,0.2944,0.4594,0.3517,1.3629,0.641,0.2718,0.1695,0.0737,0.1935,0.2527,0.4362,0.9626,101.0,84.7,101.0,43.8,46.0,73.8,57.9,39.1,32.8,1.0
165.9,70.2,25.5069,0.2432,0.2009,0.2814,0.4614,0.34,1.2109,0.6099,0.2629,0.1673,0.0683,0.187,0.2538,0.4369,0.9231,93.0,77.6,104.6,40.3,43.6,72.5,56.6,35.6,29.3,0.0
162.4,60.6,22.9695,0.2543,0.1761,0.2876,0.4659,0.3448,1.4441,0.6174,0.2729,0.1585,0.0687,0.1896,0.2562,0.4435,0.9438,89.1,78.5,89.8,41.3,44.3,72.0,52.8,35.0,28.9,1.0
162.1,64.2,24.4123,0.2385,0.1978,0.2795,0.4577,0.3358,1.2061,0.6107,0.264,0.1626,0.0675,0.1847,0.2517,0.4421,0.9102,89.1,75.9,100.7,38.7,42.8,71.7,54.9,34.4,28.1,0.0
156.2,68.0,27.8856,0.256,0.1891,0.2906,0.466,0.3603,1.3542,0.6236,0.2723,0.1806,0.0741,0.1982,0.2563,0.4432,0.9767,93.2,79.8,92.7,40.0,42.5,69.2,52.8,36.4,31.4,1.0
152.9,73.2,31.3202,0.2447,0.2157,0.2815,0.4598,0.3329,1.1345,0.6123,0.261,0.1764,0.074,0.1831,0.2529,0.4361,0.9105,94.1,75.0,103.6,37.4,39.9,66.7,58.0,35.5,29.1,0.0
178.1,67.0,21.146,0.258,0.1727,0.2942,0.4571,0.3523,1.4936,0.6435,0.2729,0.1511,0.0669,0.1938,0.2514,0.44,0.9626,94.9,80.1,96.6,45.9,48.6,78.3,52.7,37.4,31.2,1.0
166.9,62.0,22.2803,0.2555,0.1779,0.2933,0.4659,0.3429,1.4362,0.6295,0.2775,0.1602,0.0686,0.1886,0.2562,0.4419,0.9414,88.1,75.7,93.2,42.6,46.3,73.7,52.4,36.0,29.9,1.0
158.3,51.4,20.5317,0.2403,0.1841,0.2821,0.46,0.3358,1.3053,0.6132,0.2655,0.1525,0.0625,0.1847,0.253,0.435,0.9119,85.5,65.8,91.5,38.0,42.0,68.9,50.5,31.1,25.6,0.0
177.6,80.7,25.5908,0.258,0.1863,0.2867,0.4645,0.347,1.3852,0.6171,0.2757,0.1703,0.0702,0.1908,0.2555,0.4437,0.952,99.5,90.4,103.9,45.8,49.0,78.8,58.8,39.2,33.9,1.0
169.1,68.7,24.0216,0.2543,0.1803,0.2888,0.471,0.3487,1.4108,0.6131,0.2741,0.1623,0.0702,0.1918,0.2591,0.4453,0.9517,94.0,80.1,95.7,43.0,46.3,75.3,54.5,37.3,30.8,1.0
158.0,73.5,29.4163,0.2428,0.2126,0.2816,0.4583,0.3361,1.1422,0.6144,0.2629,0.1744,0.0725,0.1848,0.2521,0.4329,0.915,95.0,77.2,105.5,38.4,41.5,68.4,58.1,36.0,29.9,0.0
177.0,51.4,16.3975,0.2464,0.1593,0.2908,0.4634,0.3523,1.5466,0.6275,0.2773,0.1412,0.0616,0.1937,0.2549,0.4405,0.9509,87.0,73.2,88.5,43.6,49.1,78.0,49.6,34.2,28.0,1.0
161.8,72.4,27.6521,0.2559,0.19,0.2894,0.4582,0.3533,1.3468,0.6316,0.275,0.1744,0.0741,0.1943,0.252,0.4432,0.9625,94.5,82.4,96.6,41.4,44.5,71.7,53.1,37.6,31.5,1.0
168.3,69.3,24.4461,0.2377,0.1964,0.2848,0.4679,0.3343,1.2102,0.6087,0.2647,0.1614,0.0673,0.1839,0.2574,0.438,0.9063,96.2,76.8,103.8,40.0,44.6,73.7,57.8,35.5,29.3,0.0
166.0,84.6,30.6892,0.2656,0.194,0.2918,0.4604,0.3485,1.369,0.6338,0.2728,0.1758,0.0757,0.1917,0.2532,0.4474,0.9627,101.4,85.5,101.1,44.1,45.3,74.3,57.9,39.5,34.9,1.0
171.7,67.3,22.8314,0.2535,0.1777,0.2908,0.4623,0.3509,1.4268,0.6291,0.2736,0.1572,0.0692,0.193,0.2543,0.4435,0.9552,93.4,80.1,95.8,43.5,47.0,76.2,53.7,37.3,31.2,1.0
177.1,63.9,20.3723,0.2467,0.1685,0.2917,0.4705,0.3448,1.4642,0.62,0.2769,0.1508,0.0657,0.1896,0.2588,0.4483,0.9363,92.4,77.3,93.7,43.7,49.0,79.4,53.0,36.6,31.1,1.0
173.3,69.0,22.9797,0.2498,0.1787,0.2933,0.4676,0.35,1.398,0.6271,0.2681,0.1611,0.0686,0.1925,0.2572,0.4398,0.9498,94.3,78.9,97.2,43.3,46.5,76.2,54.2,37.3,31.2,1.0
160.7,61.9,23.9466,0.2404,0.1945,0.2761,0.4592,0.3347,1.236,0.6012,0.2652,0.1618,0.0663,0.1841,0.2526,0.4345,0.9099,89.5,69.3,98.2,38.6,42.6,69.8,55.0,33.5,27.7,0.0
162.9,68.9,25.9558,0.2614,0.1872,0.2897,0.4635,0.3493,1.3959,0.6252,0.2733,0.1708,0.0722,0.1921,0.2549,0.4382,0.9599,93.6,80.3,95.8,42.6,44.5,71.4,53.7,37.0,30.5,1.0
171.2,81.3,27.7652,0.254,0.1895,0.2907,0.4555,0.3482,1.3403,0.6382,0.273,0.1701,0.0744,0.1915,0.2505,0.4455,0.9503,99.9,84.6,101.9,43.5,46.7,76.3,57.3,40.0,34.1,1.0
152.5,69.0,29.6558,0.2457,0.2115,0.2838,0.4564,0.3458,1.1615,0.6219,0.2643,0.1727,0.073,0.1902,0.251,0.436,0.9373,89.8,73.6,101.3,37.5,40.3,66.5,56.2,35.0,29.2,0.0
161.9,51.7,19.7125,0.2339,0.1827,0.2801,0.4604,0.3371,1.2803,0.6085,0.2629,0.1433,0.0621,0.1854,0.2532,0.4356,0.9081,84.4,67.1,92.8,37.9,42.6,70.5,51.7,31.6,25.5,0.0
167.5,66.3,23.6195,0.2347,0.192,0.2809,0.464,0.3384,1.2224,0.6055,0.2673,0.1628,0.0666,0.1861,0.2552,0.4361,0.9114,94.9,74.7,101.0,39.3,44.8,73.1,56.3,35.0,29.5,0.0
166.5,69.1,24.9193,0.2539,0.181,0.2922,0.4688,0.3548,1.4034,0.6234,0.2746,0.1629,0.071,0.1951,0.2578,0.446,0.9635,94.8,77.8,94.6,42.3,45.7,74.3,53.0,37.1,31.1,1.0
161.3,63.2,24.2956,0.2374,0.1952,0.2811,0.464,0.338,1.2164,0.6057,0.2631,0.1603,0.0672,0.1859,0.2552,0.4402,0.9134,93.2,74.7,98.9,38.3,42.4,71.0,54.3,34.0,27.4,0.0
159.0,52.3,20.694,0.2375,0.1865,0.2834,0.4615,0.3393,1.2735,0.6141,0.2641,0.1502,0.0639,0.1866,0.2538,0.4343,0.9162,84.0,66.9,93.1,37.8,42.0,69.1,50.0,31.9,25.8,0.0
157.9,72.1,28.9396,0.2416,0.208,0.2814,0.4652,0.3387,1.1616,0.605,0.2627,0.1745,0.0723,0.1863,0.2558,0.4375,0.9191,95.2,74.4,103.1,38.2,41.5,69.1,56.5,35.8,30.0,0.0
155.3,52.3,21.685,0.2393,0.1863,0.2827,0.4641,0.3368,1.2846,0.609,0.2597,0.1545,0.0647,0.1852,0.2553,0.4387,0.9128,83.3,66.5,90.8,37.1,40.3,68.1,51.6,31.6,25.4,0.0
168.4,85.3,30.0908,0.2583,0.1997,0.2905,0.4696,0.3416,1.2932,0.6186,0.2712,0.1827,0.0763,0.1879,0.2583,0.4428,0.9415,101.9,88.9,105.6,43.5,45.7,74.6,58.6,40.3,35.3,1.0
178.6,88.2,27.6345,0.2603,0.1932,0.2913,0.4675,0.3482,1.3476,0.6232,0.274,0.1673,0.0736,0.1915,0.2571,0.4479,0.9567,104.7,90.3,108.4,46.5,48.9,80.0,60.6,41.3,35.1,1.0
172.2,79.4,26.7606,0.254,0.1886,0.2877,0.4658,0.3431,1.3466,0.6177,0.2693,0.1713,0.0726,0.1887,0.2562,0.4446,0.9402,99.0,85.8,102.0,43.7,46.4,76.6,57.3,39.3,33.0,1.0
144.0,44.1,21.2552,0.2345,0.1838,0.2829,0.4676,0.3365,1.2757,0.605,0.2639,0.1504,0.0644,0.1851,0.2572,0.4354,0.9074,76.8,61.6,83.1,33.8,38.0,62.7,48.1,29.1,23.5,0.0
157.4,74.0,29.8465,0.243,0.2127,0.2825,0.4666,0.3373,1.1424,0.6054,0.2623,0.1728,0.0723,0.1855,0.2566,0.4367,0.9175,96.8,76.7,105.1,38.3,41.3,68.8,58.7,35.8,30.2,0.0
166.0,54.3,19.7273,0.2487,0.1681,0.2901,0.4673,0.3494,1.4796,0.6208,0.2711,0.1577,0.0649,0.1922,0.257,0.448,0.9475,85.2,73.1,87.6,41.3,45.0,74.4,47.9,33.8,28.5,1.0
165.4,54.1,19.7792,0.2345,0.1827,0.2821,0.4674,0.3376,1.2838,0.6036,0.2614,0.1463,0.0632,0.1857,0.2571,0.4353,0.9098,87.2,68.0,94.9,38.8,43.2,72.0,52.7,32.8,27.1,0.0
162.2,60.4,22.9522,0.2402,0.1908,0.2815,0.4626,0.3426,1.259,0.6085,0.2609,0.1529,0.0658,0.1884,0.2544,0.439,0.9253,88.7,70.1,97.2,39.0,42.3,71.2,54.5,33.5,27.7,0.0
159.6,59.7,23.4175,0.2401,0.1936,0.2832,0.4648,0.3337,1.2405,0.6093,0.2643,0.1594,0.0666,0.1835,0.2557,0.4333,0.9075,89.3,71.9,97.0,38.3,42.2,69.2,52.7,33.4,27.2,0.0
159.4,42.2,16.598,0.2254,0.1707,0.2772,0.4599,0.3333,1.321,0.6026,0.2625,0.1372,0.0595,0.1833,0.253,0.4339,0.8921,79.4,60.8,85.4,35.9,41.8,69.2,46.3,29.8,23.5,0.0
164.0,43.0,16.0,0.2281,0.1684,0.2825,0.4638,0.3329,1.3546,0.6091,0.2685,0.1351,0.0578,0.1831,0.2551,0.4371,0.894,79.7,61.9,86.7,37.4,44.0,71.7,47.2,29.8,24.6,0.0
167.8,45.1,16.0,0.2295,0.1676,0.2803,0.463,0.3399,1.3696,0.6054,0.2586,0.1354,0.0582,0.1869,0.2546,0.4362,0.9093,82.5,64.9,88.3,38.5,43.4,73.2,49.1,30.7,25.2,0.0
171.8,93.2,31.5644,0.2615,0.1989,0.2871,0.4627,0.3528,1.3152,0.6205,0.2738,0.1808,0.0763,0.194,0.2545,0.4488,0.9671,106.1,88.5,107.3,44.9,47.1,77.1,59.6,41.2,36.3,1.0
160.6,53.6,20.774,0.2351,0.1853,0.2855,0.4616,0.3359,1.2686,0.6185,0.267,0.1455,0.0635,0.1848,0.2539,0.4345,0.9069,86.3,68.7,93.4,37.8,42.9,69.8,52.3,32.0,26.1,0.0
168.9,75.1,26.3149,0.2576,0.1847,0.2927,0.4662,0.3489,1.3943,0.6278,0.2708,0.1663,0.0729,0.1919,0.2564,0.4404,0.9555,98.1,82.9,98.0,43.5,45.7,74.4,55.5,38.7,32.1,1.0
165.6,65.8,24.0,0.2568,0.1817,0.2867,0.4744,0.3473,1.4136,0.6042,0.2719,0.1606,0.0709,0.191,0.2609,0.4425,0.9513,91.9,76.3,94.5,42.5,45.0,73.3,52.4,36.9,30.8,1.0
158.4,75.1,29.9607,0.2458,0.2106,0.2802,0.4638,0.3334,1.1674,0.6043,0.2653,0.1708,0.0727,0.1834,0.2551,0.4373,0.9127,96.6,75.8,104.7,38.9,42.0,69.2,58.3,36.1,30.2,0.0
172.2,68.7,23.1833,0.2493,0.1796,0.2934,0.4692,0.3491,1.3882,0.6252,0.2738,0.1637,0.0696,0.192,0.2581,0.4382,0.9475,94.9,81.5,97.1,42.9,47.1,75.4,52.5,37.6,30.9,1.0
176.8,53.7,17.1688,0.2487,0.1621,0.2928,0.469,0.3433,1.5342,0.6243,0.2687,0.1371,0.0629,0.1888,0.2579,0.441,0.9354,87.2,75.5,90.0,44.0,47.5,78.0,49.2,34.9,29.3,1.0
157.3,47.1,19.0458,0.2309,0.1835,0.2802,0.4577,0.3391,1.2585,0.6122,0.2627,0.1508,0.0628,0.1865,0.2517,0.4404,0.9092,76.9,64.8,90.6,36.3,41.3,69.3,48.6,31.0,25.5,0.0
170.1,55.3,19.1193,0.2504,0.1628,0.2915,0.4677,0.3471,1.5381,0.6233,0.2735,0.1473,0.0647,0.1909,0.2572,0.4421,0.9446,86.4,73.6,87.0,42.6,46.5,75.2,49.4,34.5,28.7,1.0
163.3,71.6,26.8393,0.2572,0.188,0.2949,0.4752,0.3513,1.3685,0.6204,0.2721,0.1673,0.073,0.1932,0.2614,0.4463,0.9598,95.1,80.7,96.4,42.0,44.4,72.9,54.9,37.5,31.8,1.0
166.2,48.6,17.5748,0.2505,0.1618,0.2887,0.4638,0.3476,1.5483,0.6225,0.271,0.1447,0.0634,0.1912,0.2551,0.4415,0.9457,81.4,69.6,84.4,41.6,45.1,73.4,46.0,33.1,28.1,1.0
157.0,39.4,16.0,0.2303,0.1646,0.279,0.4589,0.3334,1.3988,0.6079,0.2645,0.1366,0.0584,0.1834,0.2524,0.4378,0.8971,76.5,57.7,81.2,36.2,41.5,68.7,45.0,28.8,23.2,0.0
164.2,71.7,26.5703,0.2421,0.2005,0.2793,0.4599,0.3392,1.2074,0.6073,0.2611,0.169,0.0702,0.1866,0.253,0.4417,0.9204,96.5,76.8,103.4,39.8,42.9,72.6,57.3,36.2,29.7,0.0
181.5,52.7,16.0,0.2457,0.1562,0.2921,0.4657,0.3565,1.5731,0.6273,0.2752,0.1379,0.0608,0.1961,0.2561,0.4438,0.9587,88.1,73.5,89.0,44.6,49.9,80.5,48.7,34.7,29.0,1.0
163.1,62.7,23.602,0.2531,0.176,0.2901,0.4621,0.3482,1.4384,0.6278,0.2771,0.159,0.0696,0.1915,0.2542,0.4457,0.9496,91.6,75.8,90.1,41.3,45.2,72.7,51.2,35.7,29.7,1.0
160.2,53.1,20.6833,0.2315,0.1831,0.2837,0.4637,0.3354,1.264,0.6119,0.2602,0.1574,0.0636,0.1845,0.255,0.4436,0.9022,85.8,67.2,92.1,37.1,41.7,71.1,51.4,32.0,26.5,0.0
160.8,55.2,21.3563,0.2539,0.1743,0.2927,0.4636,0.3496,1.4565,0.6314,0.2757,0.1493,0.0659,0.1923,0.255,0.4399,0.953,85.7,73.1,88.0,40.8,44.3,70.7,49.9,33.3,28.0,1.0
158.8,43.7,17.3094,0.2324,0.1754,0.2808,0.4606,0.3332,1.3249,0.6097,0.2617,0.1314,0.0603,0.1832,0.2533,0.4364,0.8988,78.3,63.2,87.5,36.9,41.6,69.3,47.8,30.1,23.5,0.0
164.4,83.5,30.9116,0.2455,0.2104,0.2798,0.4629,0.3321,1.1667,0.6045,0.2593,0.1754,0.0729,0.1827,0.2546,0.4327,0.9097,100.7,84.2,108.6,40.3,42.6,71.1,62.1,37.6,31.6,0.0
158.6,58.7,23.3588,0.231,0.1915,0.2833,0.4652,0.3354,1.2064,0.6091,0.2603,0.1596,0.0662,0.1845,0.2559,0.4368,0.9018,88.4,68.8,95.3,36.6,41.3,69.3,53.0,32.9,27.7,0.0
149.5,49.1,21.9962,0.237,0.1886,0.2823,0.4679,0.3424,1.2566,0.6033,0.2642,0.1557,0.066,0.1883,0.2573,0.4396,0.9218,79.4,65.6,88.5,35.4,39.5,65.7,48.1,31.0,24.8,0.0
177.9,81.0,25.6146,0.2549,0.1843,0.2895,0.4629,0.3494,1.3831,0.6253,0.2689,0.1694,0.0724,0.1922,0.2546,0.4508,0.9537,100.9,89.5,102.9,45.3,47.8,80.2,57.7,40.4,34.2,1.0
179.5,55.6,17.2502,0.2496,0.159,0.289,0.4673,0.3509,1.5698,0.6185,0.2735,0.143,0.0638,0.193,0.257,0.4398,0.9515,88.7,73.9,89.7,44.8,49.1,79.0,50.8,36.0,29.2,1.0
165.6,53.4,19.4558,0.2329,0.1808,0.2786,0.4629,0.3342,1.2887,0.6019,0.2622,0.1427,0.0629,0.1838,0.2546,0.4356,0.9014,86.7,69.2,94.0,38.6,43.4,72.1,52.1,32.7,26.2,0.0
167.1,56.3,20.1493,0.2544,0.1747,0.2909,0.4647,0.3588,1.4561,0.6261,0.2706,0.1473,0.0652,0.1974,0.2556,0.4487,0.9721,87.7,74.5,91.7,42.5,45.2,75.0,50.4,34.2,28.9,1.0
169.6,59.6,20.7031,0.2465,0.1743,0.2947,0.4621,0.3532,1.4143,0.6378,0.2713,0.152,0.0672,0.1943,0.2541,0.443,0.9529,91.9,74.8,92.8,41.8,46.0,75.1,51.8,35.8,29.7,1.0
172.4,63.2,21.2454,0.2499,0.1731,0.2926,0.4685,0.346,1.4435,0.6245,0.2756,0.149,0.067,0.1903,0.2577,0.4423,0.9419,88.7,78.8,93.7,43.1,47.5,76.3,52.5,36.3,30.7,1.0
163.1,51.8,19.4848,0.2357,0.1782,0.285,0.4632,0.3344,1.322,0.6154,0.2591,0.1478,0.0631,0.1839,0.2548,0.4426,0.9044,84.3,64.6,91.3,38.4,42.3,72.2,50.5,32.3,25.6,0.0
166.4,76.1,27.461,0.2594,0.188,0.2918,0.4666,0.355,1.3796,0.6253,0.2708,0.165,0.0737,0.1952,0.2566,0.4463,0.9693,95.8,83.9,98.3,43.2,45.1,74.3,56.5,38.5,32.5,1.0
155.9,66.9,27.5461,0.2431,0.2024,0.2825,0.4655,0.3418,1.2016,0.6068,0.2645,0.1699,0.0704,0.188,0.256,0.4418,0.9267,91.2,74.8,99.0,37.9,41.2,68.8,54.5,34.4,28.4,0.0
164.2,66.7,24.7504,0.2379,0.1955,0.2794,0.4599,0.3362,1.2167,0.6076,0.2607,0.1606,0.0684,0.1849,0.253,0.4311,0.9104,93.7,73.8,100.8,39.1,42.8,70.8,55.9,35.2,28.4,0.0
177.5,67.3,21.3517,0.2533,0.172,0.2909,0.4657,0.3466,1.4724,0.6247,0.2743,0.154,0.0676,0.1907,0.2561,0.4452,0.9466,95.1,79.8,95.9,45.0,48.7,79.0,53.9,37.7,31.1,1.0
156.8,74.9,30.4468,0.2465,0.2135,0.2876,0.4569,0.3407,1.1546,0.6294,0.2595,0.178,0.0725,0.1874,0.2513,0.4336,0.9279,96.6,75.7,105.1,38.7,40.7,68.0,57.7,35.7,29.8,0.0
158.6,56.9,22.6336,0.2342,0.1917,0.2809,0.4645,0.3323,1.2217,0.6048,0.2611,0.1586,0.0659,0.1828,0.2555,0.4394,0.8988,86.9,69.8,95.4,37.1,41.4,69.7,53.5,32.8,26.5,0.0
159.9,68.4,26.7261,0.2562,0.1883,0.2895,0.4691,0.3502,1.3611,0.6171,0.2778,0.1662,0.0724,0.1926,0.258,0.4427,0.9567,92.7,79.1,94.5,41.0,44.4,70.8,52.7,36.3,31.0,1.0
161.3,59.6,22.9299,0.2387,0.1911,0.284,0.4682,0.3413,1.2491,0.6066,0.2645,0.1508,0.0655,0.1877,0.2575,0.4388,0.9213,88.5,70.7,96.8,38.5,42.6,70.8,54.0,33.2,26.9,0.0
177.8,84.7,26.821,0.2579,0.1883,0.2904,0.4666,0.343,1.3694,0.6223,0.2711,0.1709,0.0727,0.1886,0.2566,0.4427,0.9439,102.6,89.3,105.1,45.8,48.2,78.7,58.8,40.6,34.4,1.0
161.9,61.8,23.572,0.2549,0.1839,0.289,0.4662,0.3496,1.3858,0.6199,0.2757,0.1585,0.0692,0.1923,0.2564,0.4458,0.9541,90.5,76.4,93.5,41.3,44.7,72.2,52.0,35.2,30.6,1.0
164.0,85.9,31.9273,0.2453,0.2183,0.2774,0.4619,0.3429,1.1234,0.6006,0.2613,0.1817,0.0744,0.1886,0.254,0.4401,0.931,101.0,82.3,112.4,40.2,42.9,72.2,62.3,38.3,31.7,0.0
160.7,62.5,24.1889,0.2546,0.1788,0.2909,0.4667,0.3538,1.4236,0.6232,0.2759,0.1629,0.0707,0.1946,0.2567,0.4438,0.9621,88.8,75.0,90.2,40.9,44.3,71.3,52.1,35.7,29.8,1.0
152.4,57.4,24.7024,0.2363,0.1997,0.2822,0.4704,0.3366,1.1832,0.5999,0.2621,0.159,0.0685,0.1851,0.2587,0.4379,0.9095,86.1,67.8,95.6,36.0,39.9,66.7,50.4,32.8,26.1,0.0
151.6,51.5,22.4382,0.2366,0.1909,0.2758,0.457,0.3369,1.2394,0.6035,0.2614,0.1529,0.0651,0.1853,0.2513,0.4442,0.9104,83.9,65.2,90.9,35.9,39.6,67.3,50.0,31.0,25.9,0.0
179.4,81.3,25.2601,0.2561,0.1815,0.2869,0.4666,0.3457,1.4107,0.6148,0.2765,0.163,0.0714,0.1902,0.2567,0.439,0.9475,102.5,83.4,102.2,45.9,49.6,78.7,58.6,40.2,33.6,1.0
173.5,81.6,27.0944,0.2629,0.1886,0.287,0.4644,0.3538,1.3935,0.6181,0.2738,0.1678,0.0733,0.1946,0.2554,0.4416,0.9705,100.7,86.2,102.8,45.6,47.5,76.6,58.1,39.9,33.8,1.0
158.4,61.9,24.6905,0.2409,0.2016,0.2812,0.4663,0.3394,1.1948,0.6029,0.2635,0.1599,0.0682,0.1867,0.2565,0.4415,0.9197,89.3,71.2,100.3,38.2,41.7,69.9,54.2,33.9,27.9,0.0
169.3,87.8,30.6543,0.2617,0.198,0.2932,0.4645,0.3465,1.3212,0.6313,0.2727,0.181,0.0764,0.1906,0.2555,0.4376,0.9547,104.1,91.0,105.3,44.3,46.2,74.1,60.3,40.6,34.8,1.0
160.6,68.5,26.5754,0.2419,0.2029,0.2831,0.4547,0.3366,1.1923,0.6226,0.2624,0.1664,0.0694,0.1851,0.2501,0.4363,0.9151,94.9,74.9,102.3,38.8,42.1,70.1,56.1,35.0,28.6,0.0
171.6,78.8,26.7792,0.2627,0.1888,0.292,0.4628,0.3462,1.3918,0.6308,0.2727,0.167,0.0729,0.1904,0.2546,0.4465,0.9552,98.4,84.6,101.7,45.1,46.8,76.6,57.7,39.3,33.2,1.0
164.7,87.1,32.0924,0.2473,0.2138,0.2786,0.4643,0.3352,1.1568,0.6,0.26,0.1824,0.0745,0.1844,0.2554,0.4381,0.9178,101.6,84.5,110.6,40.7,42.8,72.2,62.2,38.5,31.8,0.0
157.8,56.2,22.5577,0.236,0.1908,0.2834,0.4587,0.3402,1.237,0.6178,0.2617,0.156,0.0662,0.1871,0.2523,0.4372,0.9163,84.7,68.3,94.6,37.2,41.3,69.0,53.1,32.8,26.7,0.0
